source,source_entry,date_day,date_month,date_year,actor_id,actor_first_name,actor_surname,role,status,phase
BRGA818,08071639C,8,7,1639,5874,Jan,Meysens,member,teacher,start
BRGA818,08071640A,8,7,1640,2872,Francois,Van Froonhoven,member,apprentice,start
BRGA818,08071640A,8,7,1640,6023,Lenard,Wauwermans,member,teacher,start
BRGA818,08071640B,8,7,1640,2875,Jacques,Loots,member,apprentice,start
BRGA818,08071640B,8,7,1640,2852,Nicolaes,Schinckels,member,teacher,start
BRGA818,08071640C,8,7,1640,2876,Philips Ernest,Pelgrin,member,apprentice,start
BRGA818,08071640C,8,7,1640,6024,Jacques,Faydherbe,member,teacher,start
BRGA818,08071640D,8,7,1640,2879,Francois,Dervau,member,apprentice,start
BRGA818,08071640D,8,7,1640,2819,Nicolaes,Bertreyn,member,teacher,start
BRGA818,08071643A,8,7,1643,2966,Francois,Le Grand,member,apprentice,start
BRGA818,08071643A,8,7,1643,2926,Jan,De Paege,member,teacher,start
BRGA818,08071643B,8,7,1643,2967,Jean,Le Corbisier,member,apprentice,start
BRGA818,08071643B,8,7,1643,2969,Jacob,Van Grimberghen,member,teacher,start
BRGA818,8071661,8,7,1661,513,Lucas,Achtschellinck,member,teacher,start
BRGA818,8071661,8,7,1661,5750,Andries Peter,Du Bael,member,apprentice,start
BRGA818,8071665,8,7,1665,5567,Jan,Marines,painter,apprentice,start
BRGA818,8071665,8,7,1665,3245,Gillis,Van Tilborgh,painter,teacher,start
BRGA818,8071679,8,7,1679,5375,Augustyn,Van der Keersen,member,apprentice,start
BRGA818,8071679,8,7,1679,3255,Francois,Van den Bemde,member,teacher,start
BRGA818,8081606,8,8,1606,6236,Passchier,Luppens,painter,apprentice,start
BRGA818,8081606,8,8,1606,5929,Philips,Van Bentem,painter,teacher,start
BRGA818,8081618,8,8,1618,6679,Reynier,Meganck,member,apprentice,start
BRGA818,8081618,8,8,1618,6690,Godfried,Rogaerts,member,teacher,start
BRGA818,8081624,8,8,1624,2818,Peter,Busset,member,master,start
BRGA818,8081624,8,8,1624,2818,Peter,Busset,member,apprentice,former
BRGA818,8081624,8,8,1624,5995,Peter,Noveliers,member,teacher,former
BRGA818,8101692,8,10,1692,5718,Francois,De Bargas,painter,master,start
BRGA818,8101705,8,10,1705,5894,Peter,Eyckens,painter,master,start
BRGA818,8121639,8,12,1639,2813,Joos,De Neck,member,apprentice,start
BRGA818,8121639,8,12,1639,2915,Lucas,De Kemp,member,teacher,start
BRGA818,8121704,8,12,1704,5882,Francois,Schoevaert,painter,master,start
BRGA818,9011672,9,1,1672,5473,Paulus,Van den Bossche,glazier,master’s son,start
BRGA818,9021623,9,2,1623,6354,Lucas,Waeykarts,member,master,start
BRGA818,9021623,9,2,1623,6354,Lucas,Waeykarts,member,apprentice,former
BRGA818,9021623,9,2,1623,6070,Francois,Verbelen,member,teacher,former
BRGA818,9031627,9,3,1627,5780,Jacques Antoon,De Meester,member,apprentice,start
BRGA818,9031627,9,3,1627,6062,Lanceloot,Lefebure,member,teacher,start
BRGA818,9031630,9,3,1630,2852,Nicolaes,Schinckels,painter,apprentice,start
BRGA818,9031630,9,3,1630,2854,Philips,Van der Elst,painter,teacher,start
BRGA818,09031653A,9,3,1653,2991,Francois,Van Niverseel,member,master,start
BRGA818,09031653B,9,3,1653,2833,Alexander,Van Avont,member,master,start
BRGA818,9041627,9,4,1627,3043,Peter,Van Gindertaelen,painter,apprentice,start
BRGA818,9041627,9,4,1627,2821,David,Noveliers,painter,teacher,start
BRGA818,9051677,9,5,1677,5353,Olivier,De Coene,glazier,master,start
BRGA818,9061612,9,6,1612,6730,Jan,De Raet,member,apprentice,start
BRGA818,9061612,9,6,1612,6087,Jacques,Roddaert,member,teacher,start
BRGA818,9061631,9,6,1631,6134,Jan,Meetens,member,apprentice,start
BRGA818,9061631,9,6,1631,6136,Angelus,De Clerck,member,teacher,start
BRGA818,09061636A,9,6,1636,5946,Gelaude,Munier,member,apprentice,start
BRGA818,09061636A,9,6,1636,2932,Jan,Van Velthoven,member,teacher,start
BRGA818,09061636B,9,6,1636,5951,Jan,Goriels,member,apprentice,start
BRGA818,09061636B,9,6,1636,2786,Engel,Van den Bosch,member,teacher,start
BRGA818,09061636C,9,6,1636,5955,Maerten,Coeruchant,member,apprentice,start
BRGA818,09061636C,9,6,1636,3150,Carel,Van den Steen,member,teacher,start
BRGA818,09061636D,9,6,1636,5960,Jan,Gillissone,member,apprentice,start
BRGA818,09061636D,9,6,1636,5869,Cornelis,Van Bronckhorst,member,teacher,start
BRGA818,9061705,9,6,1705,5885,Denys,Le Moen,painter,master,start
BRGA818,9071609,9,7,1609,6466,Gaerele,Van Bonter,member,apprentice,start
BRGA818,9071609,9,7,1609,6039,Jacques,De Fayter,member,teacher,start
BRGA818,9071621,9,7,1621,2822,Jan,Van Daele,painter,apprentice,start
BRGA818,9071621,9,7,1621,6024,Jacques,Faydherbe,painter,teacher,start
BRGA818,09071643A,9,7,1643,2970,Gillis,Van Waeyenbergh,member,master,start
BRGA818,09071643B,9,7,1643,2972,Peter,De Backer,member,master,start
BRGA818,9081607,9,8,1607,6330,Louis,De Peuter,painter,apprentice,start
BRGA818,9081607,9,8,1607,6076,Louis,Van den Pleyne,painter,teacher,start
BRGA818,9091609,9,9,1609,6521,Gratiaen,De Meester,stained-glass painter,apprentice,start
BRGA818,9091609,9,9,1609,6224,Jacob,De Vries,stained-glass painter,teacher,start
BRGA818,9091615,9,9,1615,3137,Hieronymus,Fluffens,member,master’s son,start
BRGA818,09091619A,9,9,1619,6099,Jan,Van Aelst,glazier,apprentice,start
BRGA818,09091619A,9,9,1619,6224,Jacob,De Vries,glazier,teacher,start
BRGA818,09091619B,9,9,1619,3111,Maerten,Van der Venne,member,master,start
BRGA818,09091619B,9,9,1619,3111,Maerten,Van der Venne,member,apprentice,former
BRGA818,09091619B,9,9,1619,6624,Jan,De Duyts,member,teacher,former
BRGA818,9101615,9,10,1615,6829,Nicolaes,Van Bogarden,member,apprentice,start
BRGA818,9101615,9,10,1615,6828,Dirick,Janssens,member,teacher,start
BRGA818,9111610,9,11,1610,2821,David,Noveliers,member,master’s son,start
BRGA818,9111610,9,11,1610,5995,Peter,Noveliers,member,master,start
BRGA818,9111628,9,11,1628,6301,Jan,De Roy,glazier,apprentice,start
BRGA818,9111628,9,11,1628,3137,Hieronymus,Fluffens,glazier,teacher,start
BRGA818,9111629,9,11,1629,6222,Francois,De Roota,painter,apprentice,start
BRGA818,9111629,9,11,1629,3195,Godfried,Allaert,painter,teacher,start
BRGA818,09111692A,9,11,1692,5719,Jacob,Marchant,painter,apprentice,start
BRGA818,09111692A,9,11,1692,563,Peter,Van Orley,painter,teacher,start
BRGA818,09111692B,9,11,1692,5720,Peter,De Vulder,gilder,apprentice,start
BRGA818,09111692B,9,11,1692,5594,Peter,Lambillot,gilder,teacher,start
BRGA818,9121614,9,12,1614,6877,Nicolaes,Sibrecht,member,apprentice,start
BRGA818,9121614,9,12,1614,5995,Peter,Noveliers,member,teacher,start
BRGA818,09121614A,9,12,1614,3166,Michiel,Benoot,member,master,start
BRGA818,09121614A,9,12,1614,3166,Michiel,Benoot,member,apprentice,former
BRGA818,09121614A,9,12,1614,3002,Jan,Van Bronckhorst,member,teacher,former
BRGA818,09121614B,9,12,1614,6875,Jan,Welcher,member,apprentice,start
BRGA818,09121614B,9,12,1614,5947,Philips,Britseels,member,teacher,start
BRGA818,9121639,9,12,1639,2816,Theodoor,Manteau,member,apprentice,start
BRGA818,9121639,9,12,1639,2818,Peter,Busset,member,teacher,start
BRGA818,10011605,10,1,1605,6169,Hans,Monckernet,member,apprentice,start
BRGA818,10011605,10,1,1605,5923,Maximiliaen,De Groete,member,teacher,start
BRGA818,10011614,10,1,1614,6708,Jan,Fremont,painter,master,start
BRGA818,10011614,10,1,1614,6708,Jan,Fremont,painter,apprentice,former
BRGA818,10011614,10,1,1614,6042,Hendrick,De Vries,painter,teacher,former
BRGA818,10011625,10,1,1625,509,Jacques,Artois,painter,apprentice,start
BRGA818,10011625,10,1,1625,5932,Jan,Mertens,painter,teacher,start
BRGA818,10011626,10,1,1626,6439,Jacob,Van Seulper,painter,master,start
BRGA818,10011626,10,1,1626,6439,Jacob,Van Seulper,painter,apprentice,former
BRGA818,10011626,10,1,1626,5940,Fernand,Bert,painter,teacher,former
BRGA818,10011634A,10,1,1634,6052,Jacques,De Clerck,member,master’s son,start
BRGA818,10011634A,10,1,1634,6012,Hendrick,De Clerck,member,master,start
BRGA818,10011634B,10,1,1634,2804,Lenard,Nagels,member,master,start
BRGA818,10011661,10,1,1661,5702,Gelaude,Cannaut,painter,apprentice,start
BRGA818,10011661,10,1,1661,3227,Ignatius,Van der Stock,painter,teacher,start
BRGA818,10021608,10,2,1608,3082,Cornelis,Gillis,glazier,master,start
BRGA818,10021608,10,2,1608,6087,Jacques,Roddaert,glazier,teacher,start
BRGA818,10021653,10,2,1653,3184,Adriaen,Rombouts,member,apprentice,start
BRGA818,10021653,10,2,1653,3152,Joos,Van Craesbeeck,member,teacher,start
BRGA818,10021663,10,2,1663,5637,Ignatius,De Backer,painter,apprentice,start
BRGA818,10021663,10,2,1663,2979,Jan Baptist,Van Heil,painter,teacher,start
BRGA818,10021682,10,2,1682,5523,Augustyn,De Joncker,glazier,apprentice,start
BRGA818,10021682,10,2,1682,5439,Laurys,Van Rossum,glazier,teacher,start
BRGA818,10031603,10,3,1603,6086,Augustyn,Requerant,member,apprentice,start
BRGA818,10031603,10,3,1603,6059,Michiel,De Bordeaux,member,teacher,start
BRGA818,10031608A,10,3,1608,6323,Carel,De Kemp,member,master’s son,start
BRGA818,10031608A,10,3,1608,6841,Lucas,De Kemp,member,master,start
BRGA818,10031608B,10,3,1608,6325,Matthys,Le Roy,member,master,start
BRGA818,10031616,10,3,1616,6807,Jacques,Van der Laemen,member,master,start
BRGA818,10031616,10,3,1616,6808,Hendrick,Leuvens,member,teacher,former
BRGA818,10031616,10,3,1616,6807,Jacques,Van der Laemen,member,apprentice,former
BRGA818,10031627,10,3,1627,6380,Albert,De Ruyt,member,apprentice,start
BRGA818,10031627,10,3,1627,6381,Melchior,De la Marche,member,teacher,start
BRGA818,10031637,10,3,1637,5890,Antoon,Leson,member,apprentice,start
BRGA818,10031637,10,3,1637,3166,Michiel,Benoot,member,teacher,start
BRGA818,10031674,10,3,1674,5439,Laurys,Van Rossum,glazier,master,start
BRGA818,10031679,10,3,1679,582,Jacob,Van der Heyden,painter,master,start
BRGA818,10031694,10,3,1694,5725,Adriaen,Baudewyns,painter,apprentice,start
BRGA818,10031694,10,3,1694,5549,Adriaen Francois,Baudewyns,painter,teacher,start
BRGA818,10041694,10,4,1694,5404,Johannes Baptist,Van Diest,painter,master,start
BRGA818,10051612,10,5,1612,6059,Michiel,De Bordeaux,member,teacher,former
BRGA818,10051612,10,5,1612,6742,Pierre,Eusache,member,apprentice,former
BRGA818,10051638,10,5,1638,5843,Balthasar,Leshayeer,member,apprentice,start
BRGA818,10051638,10,5,1638,3195,Godfried,Allaert,member,teacher,start
BRGA818,10051639,10,5,1639,2790,Philips,De Craen,member,apprentice,start
BRGA818,10051639,10,5,1639,3137,Hieronymus,Fluffens,member,teacher,start
BRGA818,10051640,10,5,1640,2847,Philips,Van der Baeren,member,apprentice,start
BRGA818,10051640,10,5,1640,9022,Maria,De Waeyer,member,teacher,start
BRGA818,10051645A,10,5,1645,3022,Jan,De Sanghere,member,apprentice,start
BRGA818,10051645A,10,5,1645,2860,Jacob,De Backer,member,teacher,start
BRGA818,10051645B,10,5,1645,3027,Jan,Van Vollesom,member,apprentice,start
BRGA818,10051645B,10,5,1645,5926,Peter,Van der Plas,member,teacher,start
BRGA818,10061601,10,6,1601,5979,Hans,Mennens,member,master,start
BRGA818,10061603,10,6,1603,6053,Wouter,Jacobs,glazier,master,start
BRGA818,10061609A,10,6,1609,6430,Jacques,Tefeurs,member,master,start
BRGA818,10061609B,10,6,1609,6437,Hans,De Smedt,member,apprentice,start
BRGA818,10061609B,10,6,1609,8408,Jan,Van Berlaghe,member,teacher,start
BRGA818,10061609C,10,6,1609,6442,Hans,Van Kelegem,member,apprentice,start
BRGA818,10061609C,10,6,1609,3082,Cornelis,Gillis,member,teacher,start
BRGA818,10061637,10,6,1637,5886,Ambrosius,Van der Venne,member,master,start
BRGA818,10061676A,10,6,1676,5382,Carel,Lottemberg,painter,apprentice,start
BRGA818,10061676A,10,6,1676,2196,Willem,Van Schoor,painter,teacher,start
BRGA818,10061676B,10,6,1676,5607,Carolus,Van Baeckegom,painter,apprentice,start
BRGA818,10061676B,10,6,1676,5358,Thomas,Pins,painter,teacher,start
BRGA818,10071605,10,7,1605,6161,Jan,Noveliers,member,apprentice,start
BRGA818,10071605,10,7,1605,5995,Peter,Noveliers,member,teacher,start
BRGA818,10071607,10,7,1607,6285,Eduaert,Brom,glazier,master,start
BRGA818,10071611,10,7,1611,6009,Hans,Van Overstraeten,member,master,start
BRGA818,10071611,10,7,1611,6012,Hendrick,De Clerck,member,teacher,former
BRGA818,10071640,10,7,1640,2882,Jan,Happaert,member,apprentice,start
BRGA818,10071640,10,7,1640,6024,Jacques,Faydherbe,member,teacher,start
BRGA818,10071649,10,7,1649,517,Antoon,Van den Hecke,member,apprentice,start
BRGA818,10071649,10,7,1649,5896,Peter,Snayers,member,teacher,start
BRGA818,10071662,10,7,1662,5666,Gillis,Bossuyt,glazier,apprentice,start
BRGA818,10071662,10,7,1662,2826,Antoon,Van den Bossche,glazier,teacher,start
BRGA818,10071671,10,7,1671,5767,Denys,Chounre,glazier,apprentice,start
BRGA818,10071671,10,7,1671,5333,Carel,De Swert,glazier,teacher,start
BRGA818,10071679,10,7,1679,5374,Bartholomeus,Cortois,goldsmith,master,start
BRGA818,10081617,10,8,1617,6723,Gerard,Van Serpenbergh,painter,apprentice,start
BRGA818,10081617,10,8,1617,5948,Francois,De Godts,painter,teacher,start
BRGA818,10081636,10,8,1636,5941,Philips,Pickaert,member,apprentice,start
BRGA818,10081636,10,8,1636,5947,Philips,Britseels,member,teacher,start
BRGA818,10081653,10,8,1653,3190,Cornelis,De Pooter,member,apprentice,start
BRGA818,10081653,10,8,1653,2906,Jan,Jacobs,member,teacher,start
BRGA818,10081681,10,8,1681,5532,Jacob,De Bruyn,painter,master’s son,start
BRGA818,10101607,10,10,1607,6343,Matthys,Schers,painter,apprentice,start
BRGA818,10101607,10,10,1607,6180,Michiel,De Noye,painter,teacher,start
BRGA818,10101609,10,10,1609,6358,Adam,Ditman,painter,apprentice,start
BRGA818,10101609,10,10,1609,6042,Hendrick,De Vries,painter,teacher,start
BRGA818,10101627,10,10,1627,3021,Cornelis,Kerckjans,member,master,start
BRGA818,10101627,10,10,1627,3021,Cornelis,Kerckjans,member,apprentice,former
BRGA818,10101627,10,10,1627,6684,Jacob,Hanebal,member,teacher,former
BRGA818,10101653,10,10,1653,3187,Joos,Dirckx,member,apprentice,start
BRGA818,10101653,10,10,1653,2892,Nicolaes,Artois,member,teacher,start
BRGA818,10111665,10,11,1665,5573,Johannes,Maes,glazier,apprentice,start
BRGA818,10111665,10,11,1665,3179,Hendrick,Van Bronckhorst,glazier,teacher,start
BRGA818,10111666A,10,11,1666,5554,Francois,Reydams,painter,apprentice,start
BRGA818,10111666A,10,11,1666,3036,Jan,Arys,painter,teacher,start
BRGA818,10111666B,10,11,1666,3270,Michiel,Coolemans,glazier,master,start
BRGA818,10111668,10,11,1668,5336,Nicolaes,Van den Schilde,glazier,apprentice,start
BRGA818,10111668,10,11,1668,5773,Matthys,Van den Bosch,glazier,teacher,start
BRGA818,10111682,10,11,1682,5570,Jan,Van Gindertaelen,glazier,apprentice,start
BRGA818,10111682,10,11,1682,5444,Huybrecht,Van Waeyenbergh,glazier,teacher,start
BRGA818,10111682,10,11,1682,5549,Adriaen Francois,Baudewyns,member,dean,start
BRGA818,10121614,10,12,1614,6859,Jan,De Potter,member,apprentice,start
BRGA818,10121614,10,12,1614,6132,Jan,Mattheus,member,teacher,start
BRGA818,10121618,10,12,1618,6674,Jan,Battelier,member,apprentice,start
BRGA818,10121618,10,12,1618,5947,Philips,Britseels,member,teacher,start
BRGA818,10121626,10,12,1626,6384,Peter,Schuyle,painter,master,start
BRGA818,10121630,10,12,1630,6197,Willem,Van Liefde,member,apprentice,start
BRGA818,10121630,10,12,1630,6199,Francois,Matthysens,member,teacher,start
BRGA818,11011634,11,1,1634,6048,Jan Baptist,Herquiau,member,apprentice,start
BRGA818,11011634,11,1,1634,6046,Jan,De Vos,member,teacher,start
BRGA818,11011694,11,1,1694,5724,Philips,Reps,gilder,apprentice,start
BRGA818,11011694,11,1,1694,5542,Francois,Reps,gilder,teacher,start
BRGA818,11011694,11,1,1694,5724,Philips,Reps,painter,apprentice,start
BRGA818,11021647,11,2,1647,3070,Charles,De Croy,member,apprentice,start
BRGA818,11021647,11,2,1647,713,Gaspar,De Craeyer,member,teacher,start
BRGA818,11021678,11,2,1678,575,Louis,Van Schoor,painter,master,start
BRGA818,11021680,11,2,1680,5346,Judocus,Lamberto,painter,master,start
BRGA818,11031645,11,3,1645,3019,Jacob,De Peuter,member,apprentice,start
BRGA818,11031645,11,3,1645,3021,Cornelis,Kerckjans,member,teacher,start
BRGA818,11041623,11,4,1623,6539,Antoon,Van Berenbroeck,member,master,start
BRGA818,11041623,11,4,1623,6539,Antoon,Van Berenbroeck,member,apprentice,former
BRGA818,11041623,11,4,1623,6062,Lanceloot,Lefebure,member,teacher,former
BRGA818,11041669,11,4,1669,5397,Hendrick,Van den Steen,goldsmith,master,start
BRGA818,11061643,11,6,1643,2954,Louis,De Vleeshouwer,member,apprentice,start
BRGA818,11061643,11,6,1643,512,Daniel,Van Heil,member,teacher,start
BRGA818,11081609,11,8,1609,6483,Simon,Hardies,painter,apprentice,start
BRGA818,11081609,11,8,1609,6214,Jan,Bouillon,painter,teacher,start
BRGA818,11091599A,11,9,1599,5925,Antoon,Van der Meren,member,master’s son,start
BRGA818,11091599A,11,9,1599,5912,Bartholomeus,Van der Meren,member,master,start
BRGA818,11091599B,11,9,1599,5928,Hans,Van Bentem,member,master’s son,start
BRGA818,11091599B,11,9,1599,5929,Philips,Van Bentem,member,master,start
BRGA818,11091599C,11,9,1599,5932,Jan,Mertens,member,master’s son,start
BRGA818,11091599C,11,9,1599,5933,Nicolaes,Mertens,member,master,start
BRGA818,11091606,11,9,1606,6238,Gaspar,Boerchhet,painter,apprentice,start
BRGA818,11091606,11,9,1606,6207,Michiel,Hardies,painter,teacher,start
BRGA818,11101602,11,10,1602,6057,Ambrosius,Van der Wienrien,member,apprentice,start
BRGA818,11101602,11,10,1602,6059,Michiel,De Bordeaux,member,teacher,start
BRGA818,11101640,11,10,1640,2886,Willem,Van Beyeren,painter,master,start
BRGA818,11101640,11,10,1640,6473,Jacques,Van Worms,painter,teacher,former
BRGA818,11101661A,11,10,1661,5690,Daniel,De Beet,painter,master,start
BRGA818,11101661B,11,10,1661,5691,Peter,Symons,goldsmith,master,start
BRGA818,11111640A,11,11,1640,2889,Willem,Lesterbos,glass painter,master,start
BRGA818,11111640A,11,11,1640,2889,Willem,Lesterbos,glass painter,apprentice,former
BRGA818,11111640A,11,11,1640,2891,Peter,Van der Vecken,glass painter,teacher,former
BRGA818,11111640B,11,11,1640,2892,Nicolaes,Artois,painter,master,start
BRGA818,11111640B,11,11,1640,509,Jacques,Artois,painter,teacher,former
BRGA818,11111666,11,11,1666,5551,Nicolaes,Michels,glazier,apprentice,start
BRGA818,11111666,11,11,1666,2187,Erasmus,Crock,glazier,teacher,start
BRGA818,11121640,11,12,1640,2913,Jan,Van Cottem,glazier,apprentice,start
BRGA818,11121640,11,12,1640,2915,Lucas,De Kemp,glazier,teacher,start
BRGA818,12011605,12,1,1605,6150,Francois,De Backer,member,apprentice,former
BRGA818,12011605,12,1,1605,6152,Peter,Van Conincxloo,member,teacher,former
BRGA818,12011605,12,1,1605,6150,Francois,De Backer,member,master,start
BRGA818,12011610,12,1,1610,6472,Jacques,Regaets,member,master,start
BRGA818,12011631,12,1,1631,6188,Joos,Van Dooren,member,apprentice,start
BRGA818,12011631,12,1,1631,6189,Geleyn,Van Dooren,member,master,start
BRGA818,12011631,12,1,1631,2976,Leo,Van Heil,member,teacher,start
BRGA818,12011641,12,1,1641,2916,Jan,Van der Borcht,painter,apprentice,start
BRGA818,12011641,12,1,1641,2918,Severyn,De Kegel,painter,teacher,start
BRGA818,12031616,12,3,1616,6805,Peter,Beser,member,apprentice,start
BRGA818,12031616,12,3,1616,5995,Peter,Noveliers,member,teacher,start
BRGA818,12031620,12,3,1620,6615,Francois,De Gruyter,member,master,start
BRGA818,12031620,12,3,1620,2821,David,Noveliers,member,teacher,former
BRGA818,12031620,12,3,1620,6615,Francois,De Gruyter,member,apprentice,former
BRGA818,12031641A,12,3,1641,2895,Maerten,Lambillot,painter,master,start
BRGA818,12031641A,12,3,1641,2894,Maerten,Lambillot,painter,master’s son,start
BRGA818,12031641B,12,3,1641,2896,Peter Francois,Carega,painter,master,start
BRGA818,12031641B,12,3,1641,2829,Antoon,Van Opstal,painter,teacher,former
BRGA818,12031641C,12,3,1641,2898,Peter,Van Gindertaelen,painter,master,start
BRGA818,12031641C,12,3,1641,6024,Jacques,Faydherbe,painter,teacher,former
BRGA818,12031641D,12,3,1641,2900,Willem,Lauwers,painter,master,start
BRGA818,12031641D,12,3,1641,2902,Maximiliaen,Van der Elst,painter,teacher,former
BRGA818,12031641E,12,3,1641,2903,Jan Baptist,Piscador,goldsmith,master,start
BRGA818,12031641E,12,3,1641,2905,Alexander,Bert,goldsmith,teacher,former
BRGA818,12031651,12,3,1651,3060,Jacques,Wauters,member,master,start
BRGA818,12031651,12,3,1651,2949,Antoon,Van Beveren,member,teacher,former
BRGA818,12031690,12,3,1690,5671,Egidius Jan,Schoreels,member,master’s son,start
BRGA818,12041663,12,4,1663,5634,Willem,Niemans,glazier,apprentice,start
BRGA818,12041663,12,4,1663,2187,Erasmus,Crock,glazier,teacher,start
BRGA818,12051610,12,5,1610,2886,Willem,Van Beyeren,painter,apprentice,start
BRGA818,12051610,12,5,1610,6473,Jacques,Van Worms,painter,teacher,start
BRGA818,12051640,12,5,1640,2849,Lucas,Van der Straeten,member,apprentice,start
BRGA818,12051640,12,5,1640,2851,Everard,Rurinckx,member,teacher,start
BRGA818,12051660,12,5,1660,3751,Gillis,Van der Nieuwerstadt,member,apprentice,start
BRGA818,12051660,12,5,1660,3268,Peter [b],Van Gindertaelen,member,teacher,start
